哈哈哈你朋友,,-1
感动到你,电商运营,-1
匿名用户,,1
魏玖,,-1
帅气小汪几,内心比外貌更帅气。,-1
西瑞先生,,1
「已注销」,,0
蜂蜜抽子茶,,-1
匿名用户,,1
可笑的气球,我他妈就是宝藏啊！,1
匿名用户,,1
纳兰,学生,-1
流客,什么都会一点,1
mxj,,-1
北画扇,虚度年华两打，一鹅 一猿 一画,1
伊子凉,高三大透明,-1
谁说书生百无一用,,1
pamper,学以致用,1
夏叶,Android,-1
嘉晏,人怂嘴硬,0
一条蠢笨的咸鱼,,-1
匿名用户,,1
五人儿,人，男人,1
雨疏风骤,,1
陈大侠大虾,/买吃懒/吐槽/旅游/分析,0
一只zzz,,-1
时泡泡,,-1
斯麦喔,,-1
草世木丝分,愉悦犯,-1
切西瓜的奥特曼,#economic ，乐天少年,-1
ye love丹,,-1
凉光334,现役,-1
LETTE,,-1
兔兔的世界jing,热爱桥梁专业也会一直坚持下去,0
陈dvoa,北京师范大学不在校非学生,1
布兰,臭要饭的,1
西瓜爱上车厘子,谈什么都别谈感情好嘛,0
BOYUFIRST,,-1
林中鹿,,-1
太空放牛娃,爱刷知乎的支书,0
妄尘知弦,一生负气成今日，四海无人对夕阳,1
圆圆老公帅气陈,,-1
斐拉,,-1
匿名用户,,1
芬达保暖衣,学生,-1
曹某小浩人,,-1
郭昏迷,,-1
一名高中生侦探,,1
吴凡,求,-1
蝴蝶效应,,-1
团长,我是一个脑洞大开的人,0
摘颗星星给你,,-1
热热热男朋友,,1
匿名用户,,1
林诗芸,肤白貌美大长腿，哈哈,0
丘丘星,,-1
Sunnying,,1
虞佳仁,职场菜鸟,0
山上一棵板蓝根,,1
知乎用户,,1
匿名用户,,1
话不投机半句多,,0
喜欢瑞瑞,学生。。,1
ruska,略略略,-1
yyzc,,-1
知乎用户,,-1
皓皓,学术,-1
鹤鸣九皋,业余历史作家/园林集团董事长助理、人力资源总监,1
陈大梗,"公众号：微观球世界
职业学院的重点关注对象！",1
公子小白,一只年轻的老古董，世间仅有的公子小白,1
咖怪咖的咖,,-1
不可描述先生,啦啦啦,0
XXX,,-1
Cc六月的长燃君,看时辰不正经,1
蔚踏岚,一丝清风，不断向前。对着镜子，竖起中指。,-1
彼得的枪,处女座,1
啃荔枝不吐皮的猪,,-1
Linove,,-1
核桃,厨师,-1
叶底藏花,拿什么取胜?,1
匿名用户,,1
萧森,,-1
smeb,,-1
匿名用户,,1
晓红帽,吃土coser在线接片,0
友人A,花将色不染，水与心俱闲,-1
匿名用户,,1
橙子的味道,学生,1
春程处处不飞花,做一个骄傲的人,1
佑大师,,-1
不羁,,-1
J.DDHAL,一个月极限减肥成功的人,1
阳光不锈,,-1
艾特维德尔,Mod,-1
kingofthe310,,1
不会赚钱的Vicky,,0
bloodone,,-1
匿名用户,,1
匿名用户,,1
都督,最爱宝宝~,-1
匿名用户,,1
今天有鱼,,1
汽车狗,,1
Galaxy,银行,1
李元鹏,一时兴起,1
一色酱丶,异想天开的高四狗,-1
祎美猪,,1
肖小小同学,学生,1
匿名用户,,1
haha,,-1
她在黎明时分跳舞,爱拆迁   爱APEX.,1
于大葱,南无大愿地藏王菩萨,1
周家臣,没钱买鞋的球鞋爱好选手,1
LiAn,,1
Howie,Look how stars shine for you,1
独倚望江楼,本科生,1
Breezecc,,1
晓月,享耳,-1
郭霸天,,1
匿名用户,,1
姜宜森,,1
匿名用户,,1
泉水指挥官王狗炸,,-1
叫我阿祖就好,爱好文学，语言，设计,1
林少一,计算机专业士官,-1
2tap,,-1
陈可为,工科生在读,1
BOBBY-B,一名内心有趣的半吊子水平rapper,1
矫健的泰迪,,1
元芳去哪儿,,-1
田锟,,1
邱哔哔,好奇心泛滥,1
匿名用户,,1
13号寄信人,一名秀逗的大学生,1
一个少女鸭,,0
匿名用户,,1
虎喵humiao,,-1
匿名用户,,1
sical,公主病,0
Han,爱沙尼亚,-1
老王,,-1
老实忠厚的谢雨辰,为什么这样子,1
mby,学生,-1
噜噜噜,,-1
匿名用户,,1
匿名用户,,1
匿名用户,,1
一位不知名的球员,梦想踢中超的人,1
Yuipk,奇闻异事,1
炒鸡屋滴小好奇,,-1
Billy,,-1
donutscientist,,-1
卡卡卡,大四应届毕业生,0
橦橦,爱宝宝,1
原非,,-1
张子昂Aguero,多伦多大学统计经济在读,-1
摩尔斯虎,W9YBZ/ NRA Pistol Instructor,-1
简谐运动,,-1
木樨落尽阶前月,大大大大叔,1
阿基德,,-1
匿名用户,,1
来生若得倚剑,大学生,-1
材料狗,材料博士在读,-1
陆离,,1
去血拼,艺术家,-1
知乎用户,,1
EZEZ,,-1
匿名用户,,1
治好犟犟,反孤独 反消极 反拖延,1
匿名用户,,1
匿名用户,,1
噗嗤大叔,精酿爱好者,-1
思危,,-1
胡王使者,梦里不知身是客，一晌贪欢~,0
匿名用户,,1
贞子感谢挖井人,永远不要忘记，吾等为何而战。,-1
匿名用户,,1
Plusvelvet,,-1
Doctor·周,未来可期~,-1
王小二,,1
线下活动,,-1
浩哥,,-1
啾啾啾啾啾,学生，异地恋人，机械在读,-1
知乎用户,,1
Valley,,-1
匿名用户,,1
月下独酌客,,-1
水合清离子,北科/数学系/,1
Mr福莱格,,1
木乐同学,小y的人。,1
lsysbb,,-1
坤广,高中,-1
秋刀鱼木,,-1
nice,,-1
居居,一个有小祖宗的人！,1
姜依彤,学生,-1
幸运女神在微笑,化工本科,-1
遗忘的角落彬,学生,1
猪妖妖,,-1
田佳宁,中央空调，通风防排烟,-1
匿名用户,,1
雷雷雷,,-1
匿名用户,,1
文艺艺术,,-1
李不开lxc,,-1
谁谁谁妖,,-1
匿名用户,,1
西尔,……,1
胡子,,-1
77不是88,栏目策划/,1
John Prophet,,1
icebear0532,知乎，分享你的装逼经验,1
念兹在兹,爱lqm,-1
理想鄉,,-1
匿名用户,,1
匿名用户,,1
海帅,,-1
火柴屁股,,1
我爱喵喵,,-1
不帅的啊泽,众多兴趣的爱好者,-1
1995年6月,是个俗人,0
zwf,学生,-1
芝芝乎乎,,-1
高国王的马小一,只会一些乱七八糟的东西……,-1
匿名用户,,1
邦友的黑炭生活,房产中介,-1
匿名用户,,1
手机尾号3001,会计师，经济师，工程师,-1
匿名用户,,1
匿名用户,,1
匿名用户,,1
斯德哥尔摩,某上市公司中层管理人员,-1
我是猥琐男,猥琐男是我,0
匿名用户,,1
匿名用户,,1
无生根,,1
匿名用户,,1
明德,可遇不可求,-1
努力的小白,正在进化的大神，请叫我小白,1
婧婧我爱你,,-1
冯家鑫,大千世界无奇不有,-1
胖八斤,舞蹈生涯恰逢2018,-1
Celine的爸爸,大哥你玩儿摇滚 你玩儿她有啥用啊,1
张湫,广告人,-1
匿名用户,,1
匿名用户,,1
真滴洋,学生党苦逼,-1
匿名用户,,1
匿名用户,,1
峰哥,,-1
七二九五九,,-1
我叫山鷄,新时代大学生,1
匿名用户,,1
孙悟空,,-1
那你快抱我,,-1
婺芷,乐活主义发挥到极致的人,-1
枉寒,,-1
嘻嘻哈哈小咖喱,金融系的工科生,1
王小小小小小小粲,,-1
导演,这个根本不算bug啊 那你很棒哦,-1
Cc不一样,个体,-1
Ella,国际贸易学生,-1
叭叭,在校射鸡湿,-1
baguvixok,,-1
陈永仁,,-1
不慰,,-1
欣禹,深圳奋斗青年,1
Siuchan·Sing,S.C. Chung,1
全村人的希望,,-1
九九不归一,白雪长河，林间叶落，就此洒脱,0
胧烟寒月,,-1
鹏萱,,-1
二大爷,,-1
虚设,,1
匿名用户,,1
匿名用户,,1
珞珈少年涛,90 87 74 32 73 32 108 111 118 101 32 121 111 117,-1
脏鞋友,渠道规划,-1
Hong,,-1
Mister Salty,SFCM古典吉他专业/英语/情感能手,-1
King,学生,-1
我是Tom,,-1
匿名用户,,1
匿名用户,,1
唯美的旋律,临床医学在读 黔黑 穆黑 魅黑,-1
呸呸派,计算机,1
中午吃什么,你努力了这么久又得到了什么,-1
匿名用户,,1
猪蹄君,吉他 工科,1
慢热,,-1
Zicong,家电小兵,1
迈克尔,,-1
三好学生,,-1
杉杉,热爱石原里美的假装文艺的男青年,1
三流观众,每个人都有自己的沼泽，我不会去拉你，你也不必救我,1
V蜡笔大新,,-1
GenesisL,大学学生,1
郭梁俣,,-1
罗盘,,-1
毛睿睿睿,,-1
oypoep,,-1
Richarbim,大学生,1
一杯二锅头,大学狗,1
Jason,设计师,-1
木叶灬影,,-1
古 月sir,明月别枝惊鹊，清风半夜鸣蝉,1
桑榆,高校工作者,-1
林不玩,修得真实,-1
荷华,少点刻薄 多些酸楚,1
阿新,设计师,-1
麦克迪圣塔,,1
匿名用户,,1
何骥子,,1
谢谢,,-1
先生,,-1
匿名用户,,1
匿名用户,,1
牛牛,,-1
匿名用户,,1
Near不在服务区,,1
匿名用户,,1
洛小汐,我对游戏动漫也略知一二,-1
纹身贴Vincent,所谓世人，不就是你吗？,1
匿名用户,,1
叮叮当当,,-1
怪谈,直到约定融化成笑颜,1
Peter.Guk,书法、健身、钢琴、旅游、跑数据玩,1
Yeah2333,机械专业在读大学生,-1
不滞空不舒服斯基,酒驾十二分扣完了不开车。,1
young,,-1
Honor,法学在读,-1
凭谁解花语,,-1
如歌的行板,雅思写作老师，业余吉他手和大提琴手，偶尔写首歪诗,-1
Kending,,-1
无主之城,无业游民,-1
二蛋,,-1
UCLA小迷弟,理论物理,-1
育健,,-1
卡农,会计师,1
xuyuesong,,-1
赵坤成,,-1
WangJoY,,-1
Peace,,-1
匿名用户,,1
匿名用户,,1
刘鹏,有趣的灵魂太少。,1
一米七三的长腿怪,学生,1
zangu水水,,-1
吃铜锣烧的叮当猫,人工智能萌新,-1
学管理的王培泽,,-1
Husky,北京十一学校学生一枚 skr航空 医学爱好者,-1
Dendroaspis Ploy,觉今是而昨非,1
不咬人的常饿兔,你们的肉兔,-1
夏顿子,,-1
不祥之兆,学生,-1
考ACCA的穷学生,ACCA注册会员/赛车手,1
晴天,,-1
麻蛋小姐,编剧,0
道V道,大学在校学生,-1
雨叶,,-1
Tsp,,-1
无聊的守夜人,,-1
Tom-韬,预备役码农 创业小文青,1
夏瑾,程序员 信息安全,1
我觉得行,,-1
匿名用户,,1
Kaipeng Chen,,-1
会飞的鱼,航空博士,-1
潘莹莹是傻逼,,-1
匿名用户,,1
匿名用户,,1
Escape丶Paradise,播音主持,-1
麦芽的香气啊,,-1
Skey,保持独立，适当拥有,1
想飞的唐老鸭,,-1
十年不忘周杰伦,退伍老兵,-1
匿名用户,,1
匿名用户,,1
健叔叔,,-1
zzy啊,学生,-1
小仙女lzy,浙大小菜鸡,-1
一只小可爱,留学狗,0
love89,学生,-1
毛兔子和青蛙,会哈牛i的大学生,-1
鲸落,编程，自学中,-1
我于北地念南风,自由人,-1
业原火,公众号互推交流Q：657981562,-1
咸鱼,孤身一人的城,-1
灯下,学生,-1
logolee7,曾志伟,-1
从未共你饮过水,,-1
御用答题小郎君,外科医生，法学在读，电厂职工,-1
孤独患者,,1
Soul,程序猿一只,-1
Kitty阿童木,,-1
代号土豆,,-1
叶宝,你想玩“你演我猜”吗,0
悠然,,-1
匿名用户,,1
柔善若水,中文系的在读大学生，喜欢魏晋史，喜欢武侠小说。,-1
秦star,一个小男人,-1
莫诺若,无组织无纪律者,0
匿名用户,,1
李伟,,-1
蒹葭丶,,-1
热心市民吴先生,,-1
蓝色天使,,-1
薄冥,建筑，摄影，DIY设计师,-1
龙年瞎,条子,-1
大yu,,-1
李欣悦,小学教师,0
仔仔,,-1
我有一个亿,,-1
谁也找不到,,0
1111宝典,专做淘攻略,-1
我有菜园小饼,,-1
程序猿提莫,,-1
仙人涛涛,学生,-1
大喇叭,,-1
何祎琛,米粉高中生。,-1
匿名用户,,1
蝶蝶碟喋,不讨喜，不讨嫌。,0
兔牙,,-1
牛志永,电子工程师,-1
两条咸鱼,最有趣的等待，是未来,1
Zane666,,-1
罗纳尔多,明天你好,-1
贾政井与甄留芒,不抽烟不喝酒见了女孩就发抖,1
捂了一个韩红,我怀恋的,0
匿名用户,,1
Tensound,️,-1
LilyRoseYwY,,-1
查理,,1
庞大大,,-1
宫本武藏,制杖食神,-1
small red,游民,-1
陈承一,,-1
匿名用户,,1
夜浅,不介意以最大的恶意揣测别人。,-1
chananzl,,-1
刘国建,UCSD学生,-1
丨西丨装丨暴丨徒丨,,-1
单车变摩托,,-1
Ws iu,,-1
图个稳,国家一级退堂鼓表演艺术家,1
赵瘦瘦,什么都想知道，就什么都不知道,-1
匿名用户,,1
我要让你嘿嘿嘿,兄贵,-1
话不多先生,话不投机我不说,1
匿名用户,,1
treasure,huster 一枚  车迷小朋友 仙女姐姐她男人,-1
游魂,警务指挥与战术,-1
佘八,学生,-1
匿名用户,,1
SpaceX,大学菜鸟,-1
匿名用户,,1
骨科小黑锅,一个不愿意透露姓名的背锅侠,1
乘以六,不会唱歌的吉他手不是好药师,-1
樊蒙,,-1
石桥麻衣,,-1
二又,胖子,1
匿名用户,,1
诶呀我又不乱来,,-1
热心市民王先生,知名幻想家，半路赤子 一路少年。,1
PorUnaCabeza,yingyu,1
匿名用户,,1
鲍小帅,灵魂歌手/半吊子画师/前端程序员/走遍全世界吧！,1
bufftt,内控,-1
张夏瑞,,1
YangPH,,-1
第聂伯罗彼得罗夫斯克,大爷胃疼 胃疼啊！,-1
涛神不紧张,2929802900,1
匿名用户,,1
王天祺,英语,-1
为什么有十万个为什么,,-1
heidan999,,-1
树袋熊,名字终于改过来了,-1
匿名用户,,1
和蔼的王涛涛,铁建小虾米～不知道要去哪里,-1
动感叉叉叉,,-1
程丰伟,大健康产业,-1
阿呆,学生,-1
东邪,药师,-1
peltpen888,,-1
匿名用户,,1
魏一楠,,-1
西北130,,-1
那我懂你的意思,男的,1
匿名用户,,1
小雅的体验日记,小雅，情趣测评师。,0
YYF的超级英雄,,-1
王志鹏,化工在读,-1
温柔,,-1
肥诺,高中/二刺螈/混圈五年,1
匿名用户,,1
马二,,1
匿名用户,,1
钟泽宇,婚礼策划,-1
KUN L,,-1
匿名用户,,1
痞子先生,在读大学生,-1
林芯,学前,0
爱六儿砸真是太好,教师,-1
兔子精RT,疼痛只是一瞬间的事情,1
采菇凉的小蘑菇,,1
yanxiiiii,,-1
张十五,嗯,-1
LIMBO,咸鱼高中生,-1
Low三爷,一句话介绍你,-1
keith,,-1
art,,-1
我希望你说我可爱,高中小童鞋,0
Hingo,,-1
匿名用户,,1
英仙座,在年轻的飞奔里，你是迎面而来的风,-1
嘘嘘,呜哇⊙ω⊙,-1
Seven,,-1
是八八,努力结婚呀,-1
我不在,过路人,1
宽宽,,-1
匿名用户,,1
狼胆鹰魂,设计师,-1
马走日,,1
李懒,数据分析/快销从业/铲屎官/星际争霸2/有猫，人生赢家,1
澧河,平淡且幸福,-1
明月照亮天涯,,-1
木易杨,昨夜江边春水生，艨艟巨舰一毛轻。向来枉费推移力，此日中流自在行,-1
十年袈裟百里戏子,学生-高三狗,-1
匿名用户,,1
PrinceChen,时而理性，时而感性。,1
zzzzgy,体育教育,-1
知乎用户,,1
一二三,我爱萌萌呆，萌萌呆是全世界最棒的姑娘,-1
丂之,弱程序猿,1
匿名用户,,1
放屁猪,,-1
飘渺的鱼与滢,加雷斯贝尔死忠,-1
[已重置],平平淡淡的知乎用户,-1
番茄丶,公的，活的,1
菲菲飞飞飞飞,想去海洋馆，,-1
杪春,大学狗，实习汽修工，电子产品爱好者,-1
胡凡,机智的小伙子,1
匿名用户,,1
伊曼努尔,,-1
浅海大鲨鱼,生活的人,-1
胸手妹,,0
匿名用户,,1
伍昕四俩,毕业dog,-1
枫叶翎,工程师,-1
开启,资深孤独爱好者,1
于浩涵,唯有篮球、诗和萌妹子不可辜负！,1
煎个蛋,装逼资深人士,-1
弹吉他想校花,,-1
你笑啊,你能做的还很多,1
WANGRUIZHOU,普通学生,-1
卡斯任创造者,没有买卖 就没有杀害,-1
秋庭落叶,未来的金融民工,-1
xbbb,,-1
Tsyven Tsha,戳殺推普機！,1
莫小狗,孤独患者,1
不想这么累了,栽树的/努力活下去的咸鱼,1
嘎文的喊气大佬,,-1
ppp,未来的职业军人,-1
玖伍贰柒,嘿，一朵小花儿,1
Chris Liu,留学生/业余摄影师/健身爱好者/马拉松爱好者/业余厨神/怕老婆专业户,1
噗噗Mr,专注于探索互联网创业项目。公众号：噗噗互联网创业日记。,-1
内田真礼,,-1
果子狸,化工，化学,-1
图样的鸭嘴笔,歼八枪挑歼20，勇虎怒推99A,1
一碗明前柚子茶,SHOE DOG,1
小土豆宝宝大魔王,,-1
鲨鱼硬糖,有品 有趣,1
路西法晨星,CEO,-1
匿名用户,,1
匿名用户,,1
呱呱呱,为人民服务！,1
Franky,,-1
Ling,无知,1
人间四月天,汽车制造,-1
Nick,我就随便说说罢了,-1
匿名用户,,1
百万的鹿,机智的水瓶女,0
执盾,我想你,-1
子从走,电子工程师,-1
Japheth,,-1
匿名用户,,1
颜色,故人笑赠 旧人泪予。,-1
朱泠泠的爸爸,,-1
知乎用户,,1
吃掉车厘子,仙女,0
嫁衣gayi,时光蹉跎者,-1
西瓜香蕉小星星,,-1
max,小学生,1
李弘毅,,1
宿洁你有本事猜,做破伴奏的,-1
周可儿,顿悟容易渐悟难。欢迎来公众号 旱行船 唠唠。,1
匿名用户,,1
匿名用户,,1
嘎机嘎机,不可预测的才是最好的,0
史少年,,-1
马不理,,-1
gugu,,-1
你是我的墩儿,谁还不是个宝宝了,-1
林峰,,-1
凡凡,,-1
毕竟大男人,在读研究生,1
W.E,学生,-1
待本王再次口翔,一只正在撒尿的井底之蛙,-1
匿名用户,,1
阿毛,,-1
Eatr.x,,-1
禹程,,-1
匿名用户,,1
安之,土木工程,-1
知乎用户,,1
呼延聪博,在读高中生 艺术生 动画专业 户外运动,-1
不如晚安,律师,-1
给你宇宙,,0
牧云人,Reading Steiner,-1
乐乐,,-1
海伦同学,我没有 不是我 别瞎说,-1
Asher,,-1
日落打麦场,西交学渣混迹上海滩,1
垣根帝督,,-1
鼻子头头,,0
没车没房但是骚,年少老中医。,-1
唔爱唔糖,行走于理性与感性的交界线,-1
当爱情已逝去时,,-1
匿名用户,,1
匿名用户,,1
杀进清华大学,《全国大学生数学竞赛攻略》专栏建设者，努力奋斗，为不辜负关注,1
努力成为疯子,To Be Who I Meant To Be,-1
匿名用户,,1
王喵喵,闲人爱做梦,0
匿名用户,,1
梁徐,,1
暖心少女光速抠脚,,-1
皮噜噜,没有故事 也没有酒,-1
何足道,无业游民,1
王青禾,,-1
生姜的姜呀,要努力，要酷，要做一个可爱的人。,0
范特东,周杰伦/动漫/Dota/小虾米,1
冰凌,生花生与鱼同食，滋味甚好。,1
Soo Hyun,梦想家野心家，9号先生MrDream,-1
匿名用户,,1
郑唯艺,,0
知乎用户,,-1
匿名用户,,1
呼呼哈嘿,可能也许大概或者是个____,-1
Zorn Z,外语 跨境电商 model,-1
卫鞅,,-1
许珏,我到过另一个世界,1
呆呆,越来越呆,-1
我妹叫小污,,-1
因丑上天堂,,-1
量子不懂纠缠,数学爱好者,-1
红袜子酱,,-1
沙漠中的小可爱,,-1
傅尘,,-1
装甲掷弹兵,五毛，二战，男女平权，穆黑,1
郑磊,不穿秋裤的西昌吴彦祖,-1
Lolen,互联网金融后端底层设计产品人员,1
一头有梦想的猪,追风少年,-1
匿名用户,,1
李枫,一只地球上的灵长类哺乳动物,-1
Senba,音乐系学生,-1
所长赵日天,UI设计师,-1
弯腰的蝼蚁,奔波和自由,-1
jay chou,,1
黄昊,快递,-1
张小林,理科文青，好诙谐，喜开车,1
知乎用户,,1
辜同学,____无个性，不签名。,0
Yish Ben,室内设计师，爱设计，更爱设计费,1
欧阳盆栽,伪文艺工科男,1
归帆,阅读/动漫,-1
知乎用户,,1
江先生,,-1
索尔Thor,且随疾风前行,-1
玩世不恭的玩笑,材料大手,-1
Tracy liu,,-1
小鱼儿来啦,职业建筑师，辅修音乐与经济,1
soulmate,,-1
热心市民吕先生,建筑学在读，准生活家，动手族,-1
知乎用户,,0
匿名用户,,1
少女心的老头子,,-1
Darlingbaby,穷理勤学而思变,1
小丑鱼有个家,想躺在你怀里,-1
皮皮狗,UI 设计师,-1
小灰灰,无业游民,0
望止鱼安,一只特立独行的猪。,1
舊銅奧鐵,没头脑和不高兴,0
Jack,业余摄影/摇滚乐,1
溦玴,,-1
大鸟,变个美女能被关注不？,-1
越洋之岚,六道木的种苗师傅、吃货界的闪电,-1
陈金星,汽车设计师,-1
200块,,-1
匿名用户,,1
环形世界工程师,描述？不可描述,-1
磊了个磊,争取成为一个有趣的人和一个有心的人。,1
梦回吹角连营,法学,0
子不语,星辰守护者,1
顺风不浪,小编辑职员,-1
匿名用户,,1
林允儿的男朋友,,1
冰拳 托克,远方忠诚的孙子，物质短暂的炮友,-1
追风大魔王,,-1
敖罡,会做小龙虾的骑士。,1
Estelle,至情至性，笑傲江湖。,0
孔阳,努力做靠谱的供应链规划师,1
Jyh,无业游民,-1
Evan,,1
lucas,,-1
卿赋吾相思,Don&#39;t break my heart,0
景林小朋友,新媒体小透明,-1
Xoyo,我无处躲藏，所以我无处不在。,0
影子泪,曾经纸短情长，如今空空如也。,1
不落叶的tree,程序猿,1
Scorpio,不想结婚，不想生娃,0
半个人,天行健，君子以自强不息,0
阿七,,-1
小明,迷失中,1
落萨,医学检验狗一只,-1
孙大忽悠,学生,0
晚风,,-1
PaulChrisLee,超现实虚幻主义学家,1
非黑即白,我还活着。,0
笔丰年年,世人大多眼孔浅显，只见皮相，未见骨相。,0
舍得一身剐,,-1
竹子君,银行狗,0
骆歆羡,喜欢文字，因为他有穿透时间的能量。,1
July-T,人称小太阳,0
Galileo,艺术家,1
猪乎,,-1
会飞的霉霉,,-1
卢棋棋,大学生,-1
匿名用户,,1
安娜 Anna,研究英国留学半个世纪。。具体了解请加微信 anna_luan,0
孙哥,,-1
小肥拽,复旦法学 初学贝斯手,1
热心市民小陈,总之岁月漫长，然而值得等待,1
lhb,,-1
诗酒年华,仗剑走天涯的天才,-1
匿名用户,,1
BlackFeathers,专业橘猫饲养员,-1
疯人院院长Charles,,-1
老婆最漂亮,我老婆世界上是最可爱的人！,-1
匿名用户,,1
知乎用户,,-1
携昕,,-1
不要耍流氓,我是一个长的好看人格独立有钱有脸的人！,0
大叔章,选择性精神病患者,-1
波清波,,0
HiO7,,-1
大河,秋风零乱中疲惫的双眼还有沧桑声线下依然抠脚的车技。,1
匿名用户,,1
Ventus,凭感觉活着,-1
xiaoreign,一个小码农,-1
如故,孤独狗,-1
卡密昂,,-1
未晓君名,懒懒懒,0
五行缺五行啊,硕士在读,-1
重庆谢霆锋,今天很适合发呆 ,-1
刘裴,房子风水师,0
小妖,,-1
北冥有鲲,,-1
知乎用户,,1
派大星数星星,这个人很懒，什么都没留下,-1
Negan,学生,-1
大白沙,,-1
大猫猫猫猫猫,好饿,-1
墨洛散云,小丑怪诞于心灵。,-1
知乎用户,,1
瘦不鸟,,-1
神奇小脚,,-1
王奶奶,乞丐,-1
人一口,专业评论加点赞,1
匿名用户,,1
柏杨,电力工程,-1
mrendion,土木工程,-1
不见长安,梦里花落知多少,-1
叮当,,-1
翱翔的章鱼,学生,-1
匿名用户,,1
阿瓦,,-1
知乎用户,,1
其实我也没有那么差,,-1
骆先生不喜欢骑骆驼,学生,-1
大王,,1
方二傻,,-1
可达鸭,进出口,-1
匿名用户,,1
willvic,建材,1
雷子,苦逼创业者,-1
知乎用户,,-1
爱玩屎的阿拉蕾,UI设计,-1
可爱的荔枝,,0
Excalibur,,-1
吴绍华,,-1
媳妇儿是个小仙女,其实我媳妇儿是个大土豆,-1
王静,打打杀杀,0
米酒蛋花汤,穷学生,1
辫儿哥老婆,小孩子,0
今天不想喝啤酒,遇事不决 可问春风  有问题可私信咨询,1
屎楷sky,学生,-1
小阿炳叔,微信：ghk0055,1
AikawaRiyo,欢寡愁殷,0
林小昊同学,快乐,-1
屎傻瓜,,-1
雪莉,财务,-1
吃韭菜盒子画快题,,-1
听鱼,汉语言文学,-1
sara,放空者,-1
TimLuo,,-1
朱墨一行,动画厨，伪墨者,-1
周尚,,-1
陌路,审计民工,1
张张哦,,-1
文体两开花,中美合拍，两开花。,1
霜天晓角,,0
匿名用户,,1
迂瑜敔玉,学生,-1
小傻子的大傻子,在校大学生,1
舜华,,0
痞子李,心宽似海，心细如针。,1
天真以为,,-1
小钢炮的氕氘氚,,-1
JACK,电气工程师,-1
知乎用户,,-1
凉心,,0
三千,,0
李修诗,你在等风，我在等你。,1
匿名用户,,1
乐乐,屌丝快点起来搬砖,1
麦灿,,0
孟玄君,思变则活,1
小juju的男朋友,,-1
七七很皮I,,-1
Kyrie lrving,,-1
野兽,我的美女在哪里,0
1111946784994,无,1
小茹只是肉嘟嘟,,-1
明月亦倾心,某地产十强 | 成本,-1
甘霖,,-1
leo先森,,-1
宋王爷家的典狱司,无线向往窝宅的土木尴尬癌患者,-1
丸子,动漫,-1
匿名用户,,1
短耳鸮QwQ,佛系HiFi玩家，推出啥声儿听啥声儿。,1
匿名用户,,1
青春彷彿因我愛你開始,,-1
DISCO,,-1
匿名用户,,1
jack,,-1
小火龙,,0
HotelCalifornia,最平凡人,-1
做梦飞翔,,-1
匿名用户,,1
用之又弗盈,律师,-1
一头驴丶,,-1
Tendo,拍段子的设计师,-1
曲调未成,鱼跃此时海，花开彼岸天,1
匿名用户,,1
Seaforest,幼稚的男孩,-1
匿名用户,,1
还要多久,,-1
张壹钦,旅行,1
PTinmicr,学生,-1
長情幾時休,林间青青有晚霞,-1
阿想,,-1
啎泥妹,文字搬运工,-1
知乎用户,,1
贝塔,设计在读学生,-1
Joshua Bayer,旷野呼声  午夜雨落,-1
coderWang,一事能狂便少年,0
我是苏墨,,-1
WineJ,,0
吕信吾,永不忏悔。,1
朱孟博,钢琴老师/广告从业者 跨界活着 有点拧巴,1
喝一口小青稞,,-1
中校,工程师,-1
小马甲,想和你在一起一辈子,0
知乎用户,,1
123小老鼠,工地大师,-1
小小王,,-1
梁钊毓,核能,1
默默潜水的小学生,社会科学爱好者、,-1
喜欢吃西瓜的猪,一只小姬佬,0
甲第,高校学生,-1
匿名用户,,1
一抹水墨,读书太少，想的太多。,0
席离,,-1
Ulalume,写诗的，一无所有，却死不回头,0
春萌萌丶,总想八面玲珑，往往却四面楚歌,1
千滿若桜,,-1
村头郭师傅,活着,1
章鱼割肾,颓废科学、混日子学双修在读,-1
躺鸡,看得丑类恶物，认得字里行间,-1
郭森尧,学生,-1
谱咯,,-1
秦吴越,赛事相关,1
Wa哈哈,,-1
莎士比亚大姐,,0
了无生趣,学生,-1
Nelson,知乎别给我推感情话题了！我没得感情,1
宗介,,-1
fslucky,学生,-1
Doyle-Chen,大学生,-1
Joker,王者荣耀一起上分啊,-1
麻花鱼,微辣有理，鸳鸯无罪，两瓶乐堡，滚回去睡！,1
乌克兰小美猪,,-1
逝舟,如果你夸我我就开心，如果你骂我，那我就骂你,1
悠悠,创世纪,-1
諾洛尼彔,,-1
祁磊,医生,-1
我家有只小猪猪,,-1
谢俊杰,学生,-1
知乎用户,,1
baoping,,-1
匿名用户,,1
吸壳大法好aa,电气人,-1
Abiron,知乎简直是杠精最多的社交平台了==,1
woody,海贼王的男人，也要“努力！奋斗！”,1
裸泳者,程序员,-1
匿名用户,,1
令仪,,0
William,系外行星的研究生,-1
大鹅女士,只是学生,0
香辛料,要变得强而温柔,1
Star幼稚鬼,一句话描述不完,-1
Deng Tommy,....,1
小霉菌,,-1
呆葩葩,,-1
方菲雨,工程师,0
尼采,,-1
先生来碗斋面吧,学生,1
星尘,以一颗开朗的心，面对世界！,1
游云的龙猫,,1
BLUBLUKAKA,我有病，你有酒吗,1
萌面闲女,四体不勤，脑袋空空，来自B618星球。,0
